,Name Romaji,Name Native,Name English,Synonyms,Format,Chapter Count,Volume Count,Status,Start Date,Start Year,End Date,Average Score,Mean Score,Popularity,Favorites,Source,Genre_One,Genre_Two,Genre_Three,Tag_One,Tag_Two,Tag_Three,Rating 10,Rating 20,Rating 30,Rating 40,Rating 50,Rating 60,Rating 70,Rating 80,Rating 90,Rating 100,Rating Rank,Rating Number,Popularity Rank,Popularity Number,Related 1 Type,Related 2 Type,Has Anime,Anime Release Date,Name Word Count,Link
0,Etsusa Bridge,越佐大橋,,"Etsusa Bridge Series
Etsusa Oohashi series
Etsusa Ōhashi series",Light Novel,41,4,Finished,"Dec 10, 2003",2003,"May 10, 2006",61,80,461,10,Original,Action,Supernatural,,,,,,,1,,2,1,13,20,10,10,#12 Highest Rated 2003,12.0,#12 Most Popular 2003,12.0,Light Novel · Finished,,False,,2,https://anilist.co/manga/51132/Etsusa-Bridge/
0,Intellectual Village no Zashiki Warashi,インテリビレッジの座敷童,,The Zashiki Warashi of Intellectual Village,Light Novel,42,9,Finished,"May 10, 2012",2012,"Dec 10, 2015",,70,459,5,Original,Comedy,Fantasy,Sci-Fi,,,,1,5,,2,3,2,8,9,13,5,,,,,Manga · Finished,,False,,5,https://anilist.co/manga/73693/Intellectual-Village-no-Zashiki-Warashi/
0,Koori no Reijou no Tokashi kata,氷の令嬢の溶かし方,How to Melt the Ice Queen's Heart,,Light Novel,,2,Cancelled,"Sep 29, 2020",2020,"Mar 27, 2021",56,71,454,7,Original,Comedy,Romance,,,,,,,,4,4,7,11,13,12,1,#26 Highest Rated 2020,26.0,#24 Most Popular 2020,24.0,Manga · Releasing,,False,,6,https://anilist.co/manga/130545/Koori-no-Reijou-no-Tokashi-kata/
0,Cop Craft: Dragnet Mirage Reloaded,コップクラフト DRAGNET MIRAGE RELOADED,,COP CRAFT มือปราบ 2 โลก,Light Novel,,,Releasing,"Nov 18, 2009",2009,,,70,451,8,Original,Action,Fantasy,Sci-Fi,,,,,,,2,1,1,2,3,2,2,#21 Most Popular 2009,21.0,,,TV · Finished,,True,2019.0,5,https://anilist.co/manga/53958/Cop-Craft-Dragnet-Mirage-Reloaded/
0,Gekkou SS,月光SS,,"Gekkou Side Stories
Gekkou - Some Observations Regarding the Common Cold
Gekkou - The Crescent Moon Who Hates to Lose",Light Novel,2,,Finished,"Feb 10, 2011",2011,"Dec 10, 2011",64,69,451,3,Original,Comedy,Romance,,,,,1,2,6,6,19,39,63,54,25,9,,,,,Light Novel · Finished,,False,,2,https://anilist.co/manga/89446/Gekkou-SS/
0,Yuuki Yuuna wa Yuusha de Aru: Sonogo no Sonoko,結城友奈は勇者である その後の園子,,Yuki Yuna Is a Hero: Sonoko After,Light Novel,1,,Finished,"Jan 30, 2015",2015,,72,81,448,7,Anime,Comedy,Drama,Fantasy,,,,,1,3,1,7,6,30,65,23,46,#21 Highest Rated 2015,21.0,,,Manga · Finished,TV · Finished,True,2014.0,9,https://anilist.co/manga/104764/Yuuki-Yuuna-wa-Yuusha-de-Aru-Sonogo-no-Sonoko/
0,"Ryuu Kusari No Ori: Kokoro No Uchi No ""Kokoro""","龍鎖のオリ-心の中の“こころ""-",,,Light Novel,,,Releasing,"Nov 4, 2020",2020,,65,77,448,28,Web Novel,Action,Adventure,Drama,,,,,,1,1,4,9,24,19,19,17,#11 Highest Rated 2020,11.0,#25 Most Popular 2020,25.0,Manga · Finished,,False,,9,https://anilist.co/manga/138762/Ryuu-Kusari-No-Ori-Kokoro-No-Uchi-No-Kokoro/
0,Ouran Koukou Host Club: Tobikkiri!,桜蘭高校ホスト部 とびっきり!,,Ouran High School Host Club ~Extraordinary!~,Light Novel,,2,Finished,"Apr 5, 2008",2008,"Sep 5, 2009",62,79,448,6,Manga,Comedy,Romance,,,,,,,2,,3,2,13,16,18,12,#18 Highest Rated 2008,18.0,#14 Most Popular 2008,14.0,Manga · Finished,,False,,5,https://anilist.co/manga/50777/Ouran-Koukou-Host-Club-Tobikkiri/
0,Shigatsu wa Kimi no Uso: 6-nin no Études,小説 四月は君の嘘 6人のエチュード,Your Lie in April: A Six-Person Etude,Your Lie in April: Six Études,Light Novel,6,1,Finished,"Nov 17, 2014",2014,,60,74,446,5,Original,Drama,Music,Romance,,,,,,,,4,14,25,12,6,12,,,,,Manga · Finished,,False,,8,https://anilist.co/manga/93364/Shigatsu-wa-Kimi-no-Uso-6nin-no-tudes/
0,Dantalian no Shoka,ダンタリアンの書架,,"Bibliotheca Mystica de Dantalian
Dantalian's Bookshelf",Light Novel,41,8,Finished,"Nov 1, 2008",2008,"Jul 1, 2011",57,73,446,7,,Action,Fantasy,Horror,,,,,5,,,2,7,9,12,14,5,#25 Highest Rated 2008,25.0,#15 Most Popular 2008,15.0,TV · Finished,Manga · Finished,True,2011.0,3,https://anilist.co/manga/50147/Dantalian-no-Shoka/
0,Ore wa Seikan Kokka no Akutoku Ryoushu!,俺は星間国家の悪徳領主!,I’m the Evil Lord of an Intergalactic Empire!,"OreAku
ข้าคือขุนนางชั่วแห่งอาณาจักรดวงดาว",Light Novel,,,Releasing,"Jul 25, 2020",2020,,62,77,445,19,Original,Action,Adventure,Comedy,,,,,,,,3,6,21,22,17,5,#16 Highest Rated 2020,16.0,#26 Most Popular 2020,26.0,Manga · Releasing,Light Novel · Releasing,False,,7,https://anilist.co/manga/133484/Ore-wa-Seikan-Kokka-no-Akutoku-Ryoushu/
0,Grancrest Senki,グランクレスト戦記,,"Record of Grancrest War
บันทึกสงครามแกรนเครสท์",Light Novel,46,10,Finished,"Aug 20, 2013",2013,"Mar 20, 2018",,73,444,3,Original,Action,Fantasy,,War,Male Protagonist,Magic,1,,,1,3,5,7,12,3,5,,,,,TV · Finished,Manga · Finished,True,2018.0,2,https://anilist.co/manga/88547/Grancrest-Senki/
0,Konyaku Haki kara Hajimaru Akuyaku Reijou no Kangoku Slow Life,婚約破棄から始まる悪役令嬢の監獄スローライフ,Prison Life is Easy for a Villainess,"The Villainous Noble Woman’s Slow Prison Life Began With Her Broken Engagement
Slow Prison Life",Light Novel,46,2,Finished,"Jan 18, 2019",2019,,65,75,440,13,Original,Comedy,Slice of Life,,,,,1,,1,2,6,11,29,30,24,12,#16 Highest Rated 2019,16.0,,,Manga · Finished,,False,,10,https://anilist.co/manga/110820/Konyaku-Haki-kara-Hajimaru-Akuyaku-Reijou-no-Kangoku-Slow-Life/
0,Touhou Bougetsushou: Cage in Lunatic Runagate,東方儚月抄 ～ Cage in Lunatic Runagate,,,Light Novel,9,1,Finished,"Jun 25, 2007",2007,"Jun 25, 2009",63,75,440,9,,Fantasy,Supernatural,,,,,,,,1,7,12,22,24,22,6,#15 Highest Rated 2007,15.0,#15 Most Popular 2007,15.0,Manga · Finished,,False,,6,https://anilist.co/manga/35373/Touhou-Bougetsushou-Cage-in-Lunatic-Runagate/
0,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,Suppose a Kid from the Last Dungeon Boonies Moved to a Starter Town,"Ein Landei aus dem Dorf vor dem letzten Dungeon
หนุ่มน้อยใสซื่อจากหมู่บ้านหน้าลาสท์ดันเจี้ยนมาเข้ากรุงแล้ว",Light Novel,,15,Finished,"Feb 15, 2017",2017,"Jul 14, 2022",55,65,440,10,Original,Adventure,Fantasy,,,,,3,1,2,2,10,7,19,7,10,6,,,,,Manga · Releasing,TV · Finished,True,2021.0,16,https://anilist.co/manga/100936/Tatoeba-Last-Dungeon-Mae-no-Mura-no-Shounen-ga-Joban-no-Machi-de-Kurasu-Youna-Monogatari/
0,Seitokai no Ichizon,生徒会の一存,,"Hekiyou Gakuen Seitokai Gijiroku
Hekiyou Academy Student Council's Minutes
Seitokai Series
It's Student Council's Judgement",Light Novel,,10,Finished,"Jan 19, 2008",2008,"Jan 20, 2012",,79,439,6,,Comedy,Ecchi,,,,,1,,,,3,7,7,4,10,13,#16 Most Popular 2008,16.0,,,TV · Finished,ONA · Finished,True,2009.0,3,https://anilist.co/manga/42243/Seitokai-no-Ichizon/
0,Zoku Mahouka Koukou no Rettousei: Magian Company,続・魔法科高校の劣等生　メイジアン・カンパニー,,The Irregular at Magic High School: Magian Company,Light Novel,,,Releasing,"Oct 10, 2020",2020,,61,81,437,34,Original,Action,Romance,Sci-Fi,,,,1,,,1,4,4,7,5,10,19,#17 Highest Rated 2020,17.0,#27 Most Popular 2020,27.0,Light Novel · Finished,,False,,7,https://anilist.co/manga/121958/Zoku-Mahouka-Koukou-no-Rettousei-Magian-Company/
0,Ben-To,ベン・トー,,Bento,Light Novel,,15,Finished,"Feb 21, 2008",2008,"Feb 25, 2014",,66,437,4,Original,Action,Comedy,,,,,1,,,1,5,7,8,6,3,1,#17 Most Popular 2008,17.0,,,TV · Finished,Manga · Finished,True,2011.0,1,https://anilist.co/manga/59725/BenTo/
0,Murasakiiro no Qualia,紫色のクオリア,Qualia the Purple,,Light Novel,3,1,Finished,"Jul 10, 2009",2009,,65,78,437,25,Original,Fantasy,Mystery,Sci-Fi,Female Protagonist,Primarily Female Cast,Tragedy,1,,1,,2,12,14,22,20,15,#14 Highest Rated 2009,14.0,#22 Most Popular 2009,22.0,Manga · Finished,,False,,3,https://anilist.co/manga/92177/Murasakiiro-no-Qualia/
0,Maou-sama no Machizukuri!: Saikyou no Danjon wa Kindai Toshi,魔王様の街づくり！～最強のダンジョンは近代都市～,,"The Demon Lord’s building a city! ~The strongest Dungeon is a modern day city~
สร้างเมืองกันเถอะค่ะ! คุณพ่อจอมมาร!",Light Novel,,,Releasing,"Dec 15, 2016",2016,,55,67,436,5,Original,Action,Comedy,Ecchi,,,,3,,1,5,6,9,12,17,7,6,,,,,Manga · Releasing,,False,,9,https://anilist.co/manga/100902/Maousama-no-Machizukuri-Saikyou-no-Danjon-wa-Kindai-Toshi/
0,C³,C3-シーキューブ-,C³,"C3
C Cube
C^3
C³ - CubexCursedxCurious",Light Novel,106,17,Finished,"Sep 10, 2007",2007,"Jun 3, 2013",56,67,434,6,Original,Action,Comedy,Ecchi,,,,1,,5,3,8,6,18,16,7,4,#20 Highest Rated 2007,20.0,#16 Most Popular 2007,16.0,TV · Finished,Manga · Finished,True,2011.0,1,https://anilist.co/manga/55197/C/
0,.hack//AI buster,.hack//AI buster,.hack//AI buster,,Light Novel,17,2,Finished,"Oct 1, 2002",2002,"Jun 1, 2005",68,76,431,11,,Adventure,Fantasy,Sci-Fi,,,,2,1,2,2,4,26,30,36,36,23,#8 Highest Rated 2002,8.0,#10 Most Popular 2002,10.0,TV · Finished,,True,2002.0,2,https://anilist.co/manga/30955/hackAI-buster/
0,"NARUTO: Shiro no Douji, Keppu no Kijin",NARUTO -白の童子、血風の鬼人-,"Naruto: Innocent Heart, Demonic Blood",,Light Novel,19,1,Finished,"Dec 16, 2012",2012,,60,69,431,10,Original,Action,Adventure,,,,,4,,1,4,6,25,35,14,7,13,,,,,Manga · Finished,,False,,7,https://anilist.co/manga/36028/NARUTO-Shiro-no-Douji-Keppu-no-Kijin/
0,Seiken no Blacksmith,聖剣の刀鍛冶（ブラックスミス）,Seiken no Blacksmith,The Sacred Blacksmith,Light Novel,74,16,Finished,"Nov 22, 2007",2007,"Aug 23, 2013",57,68,430,4,,Action,Adventure,Ecchi,,,,1,1,6,2,6,11,23,16,9,6,#19 Highest Rated 2007,19.0,#17 Most Popular 2007,17.0,TV · Finished,Manga · Finished,True,2009.0,3,https://anilist.co/manga/42239/Seiken-no-Blacksmith/
0,Yuukoku no Moriarty: Kinjirareta Asobi,憂国のモリアーティ 禁じられた遊び,,Moriarty the Patriot: Forbidden Play,Light Novel,4,1,Finished,"Nov 1, 2019",2019,,,82,430,10,Manga,Mystery,Psychological,,,,,1,,2,,2,,1,6,15,12,,,,,Manga · Not Yet Released,Manga · Hiatus,False,,5,https://anilist.co/manga/120512/Yuukoku-no-Moriarty-Kinjirareta-Asobi/
0,Seiken Tsukai no World Break,聖剣使いの禁呪詠唱,,"圣剑使的禁咒咏唱
Seiken Tsukai no Kinju Eishou
The Swordbringer comes back.
World Break เทพนักดาบข้ามภพ",Light Novel,171,22,Finished,"Nov 15, 2012",2012,"Jun 13, 2018",,69,430,4,Original,Action,Fantasy,Romance,,,,1,,5,1,3,3,6,6,8,9,,,,,Manga · Finished,TV · Finished,True,2015.0,5,https://anilist.co/manga/86014/Seiken-Tsukai-no-World-Break/
0,Isekai Cheat Magician,異世界チート魔術師〈マジシャン〉,,"Isekai Cheat Majutsushi
ผ่ามิติแหกกฎมนตรา",Light Novel,,,Releasing,"Jun 28, 2013",2013,,,61,429,8,Original,Action,Adventure,Fantasy,,,,3,3,,3,2,5,9,7,5,2,,,,,Manga · Releasing,TV · Finished,True,2019.0,3,https://anilist.co/manga/88505/Isekai-Cheat-Magician/
0,Ikinokori Renkinjutsushi wa Machi de Shizuka ni Kurashitai,生き残り錬金術師は街で静かに暮らしたい,The Alchemist Who Survived Now Dreams of a Quiet City Life,"The Last Alchemist Dreams of a Quiet Town Life
The survived alchemist with a dream of a quiet town life.
นักแปรธาตุคนสุดท้ายก็อยากสบายกับเขาบ้าง",Light Novel,49,6,Finished,"Sep 30, 2017",2017,"Aug 1, 2019",59,71,428,10,Original,Adventure,Comedy,Fantasy,,,,,,1,2,10,12,14,23,12,4,,,,,Manga · Cancelled,Manga · Releasing,False,,8,https://anilist.co/manga/101738/Ikinokori-Renkinjutsushi-wa-Machi-de-Shizuka-ni-Kurashitai/
0,Suzumiya Haruhi no Taikutsu,涼宮ハルヒの退屈,The Boredom of Haruhi Suzumiya,La noia di Haruhi Suzumiya,Light Novel,5,1,Finished,"Dec 27, 2003",2003,,70,80,427,6,Original,Comedy,Sci-Fi,Supernatural,,,,1,,,,4,9,25,46,37,20,#5 Highest Rated 2003,5.0,#13 Most Popular 2003,13.0,TV · Finished,TV · Finished,True,2006.0,4,https://anilist.co/manga/145591/Suzumiya-Haruhi-no-Taikutsu/
0,NARUTO Jinraiden: Okami no Naku Hi,NARUTO-ナルト- 迅雷伝 狼の哭く日,,NARUTO Jinraiden: The Wolf that Howled at the Sun,Light Novel,6,1,Finished,"Nov 2, 2012",2012,,59,69,428,13,,Adventure,,,Shounen,Male Protagonist,Ninja,2,1,7,4,4,11,24,18,8,15,,,,,Manga · Finished,,False,,6,https://anilist.co/manga/94444/NARUTO-Jinraiden-Okami-no-Naku-Hi/
0,Suzumiya Haruhi no Shoushitsu,涼宮ハルヒの消失,The Disappearance of Haruhi Suzumiya,La scomparsa di Haruhi Suzumiya,Light Novel,8,1,Finished,"Jul 31, 2004",2004,,77,89,426,26,Original,Comedy,Sci-Fi,Supernatural,Alternate Universe,Memory Manipulation,Time Manipulation,1,,,,2,2,8,24,42,68,#3 Highest Rated 2004,3.0,#10 Most Popular 2004,10.0,Movie · Finished,Light Novel · Finished,True,2010.0,4,https://anilist.co/manga/145592/Suzumiya-Haruhi-no-Shoushitsu/
0,Saikyou Mahoushi no Inton Keikaku,最強魔法師の隠遁計画,The Greatest Magicmaster's Retirement Plan,แผนการณ์ปลดเกษียณของสุดยอดจอมเวท,Light Novel,,,Releasing,"Mar 1, 2017",2017,,58,68,426,11,Original,Action,Adventure,Fantasy,,,,1,1,1,4,8,16,18,17,13,5,,,,,Manga · Cancelled,Manga · Releasing,False,,5,https://anilist.co/manga/99760/Saikyou-Mahoushi-no-Inton-Keikaku/
0,Kono Subarashii Sekai ni Shukufuku wo! Yorimichi!,この素晴らしい世界に祝福を！ よりみち！,,"Kono Subarashii Sekai ni Shukufuku wo! Detour!
Konosuba: God's Blessing on This Wonderful World! Detour!
God's Blessing on This Wonderful World! Detour!
ขอให้โชคดีมีชัยในโลกแฟนตาซี! แวะข้างทาง!",Light Novel,,2,Finished,"Jan 1, 2020",2020,"Nov 1, 2020",,79,425,14,Original,Adventure,Comedy,Fantasy,,,,,,,2,,2,8,18,11,6,#28 Most Popular 2020,28.0,,,Light Novel · Finished,,False,,7,https://anilist.co/manga/116223/Kono-Subarashii-Sekai-ni-Shukufuku-wo-Yorimichi/
0,Kidnap Kidding: Aoiro Savant to Zaregotozukai no Musume,キドナプキディング　青色サヴァンと戯言遣いの娘,,"Kidnap Kidding: The Blue Savant and the Nonsense User's Daughter
Zaregoto Series",Light Novel,,,Not Yet Released,"Feb 8, 2023",2023,,,,424,10,Original,Mystery,Psychological,Thriller,,,,,,,,,,,,,,#1 Most Popular 2023,1.0,,,Light Novel · Finished,,False,,8,https://anilist.co/manga/153411/Kidnap-Kidding-Aoiro-Savant-to-Zaregotozukai-no-Musume/
0,Kusunoki Mebuki wa Yuusha de Aru,楠芽吹は勇者である,,"KuMeYu
Kusunoki Mebuki is a Hero",Light Novel,8,1,Finished,"Jun 30, 2017",2017,"Nov 30, 2017",72,81,421,43,Original,Fantasy,Mahou Shoujo,,Gods,Henshin,Primarily Female Cast,,1,5,2,6,6,17,44,50,40,#7 Highest Rated 2017,7.0,,,TV · Finished,Manga · Finished,True,2021.0,6,https://anilist.co/manga/100676/Kusunoki-Mebuki-wa-Yuusha-de-Aru/
0,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,青春ブタ野郎はランドセルガールの夢を見ない,Rascal Does Not Dream of a Knapsack Kid,"Ao Buta
青ブタ
Seishun Buta Yarou Series
青春ブタ野郎シリーズ",Light Novel,5,1,Finished,"Oct 10, 2018",2018,,64,82,421,18,Original,Comedy,Psychological,Romance,,,,,1,1,1,,2,10,13,23,14,#22 Highest Rated 2018,22.0,,,Movie · Not Yet Released,Light Novel · Finished,False,,10,https://anilist.co/manga/145166/Seishun-Buta-Yarou-wa-Randoseru-Girl-no-Yume-wo-Minai/
0,Megami no Yuusha wo Taosu Gesu na Houhou,女神の勇者を倒すゲスな方法,The Dirty Way to Destroy the Goddess's Hero,"Hero Blessed by the Demon King, the Largest Human Traitor!?",Light Novel,,6,Finished,"Jan 30, 2017",2017,"Dec 29, 2018",59,72,421,10,Original,Action,Adventure,Comedy,,,,,,1,4,6,10,17,20,13,4,,,,,,,False,,8,https://anilist.co/manga/107758/Megami-no-Yuusha-wo-Taosu-Gesu-na-Houhou/
0,Koukaku Kidoutai: Stand Alone Complex,攻殻機動隊STAND ALONE COMPLEX,Ghost in the Shell: Stand Alone Complex,"GitS: SAC
White Maze
The Lost Memory
Revenge of the Cold Machines",Light Novel,45,3,Finished,"May 24, 2006",2006,"Jan 3, 2007",,78,421,8,Anime,Action,Mecha,Sci-Fi,,,,1,,,2,,5,5,17,12,6,#11 Most Popular 2006,11.0,,,TV · Finished,Special · Finished,True,2002.0,5,https://anilist.co/manga/37848/Koukaku-Kidoutai-Stand-Alone-Complex/
0,Narcissu,ナルキッソス,,,Light Novel,8,1,Finished,"Jul 23, 2008",2008,,63,78,421,11,Visual Novel,Drama,,,Suicide,Tragedy,Male Protagonist,,,2,2,2,5,13,19,15,13,#17 Highest Rated 2008,17.0,#18 Most Popular 2008,18.0,Manga · Finished,,False,,1,https://anilist.co/manga/89883/Narcissu/
0,Plastic Memories: Heartfelt Thanks,プラスティック・メモリーズ ―Heartfelt Thanks―,,,Light Novel,5,1,Finished,"Sep 10, 2016",2016,,,80,420,7,Anime,Drama,Sci-Fi,,,,,1,,,2,1,,6,8,5,13,,,,,TV · Finished,,True,2015.0,4,https://anilist.co/manga/122492/Plastic-Memories-Heartfelt-Thanks/
0,Hyakuren no Haou to Seiyaku no Valkyria,百錬の覇王と聖約の戦乙女,The Master of Ragnarok & Blesser of Einherjar,"Hyakuren no Haou to Seiyaku no Ikusa Otome
Master Of Ragnarök & Blesser Of Einherjar
ราชาอาชาไนยกับวาลคิรีแห่งพันธสัญญา",Light Novel,,24,Finished,"Aug 1, 2013",2013,"Sep 1, 2022",,69,420,11,Original,Fantasy,,,,,,,1,1,1,7,7,15,7,8,5,,,,,TV · Finished,Manga · Releasing,True,2018.0,7,https://anilist.co/manga/90595/Hyakuren-no-Haou-to-Seiyaku-no-Valkyria/
0,Nisemonogatari Anime Complete Guidebook,偽物語アニメコンプリートガイドブック,,Nisemonogatari Short Stories,Light Novel,4,1,Finished,"Sep 27, 2012",2012,,56,63,421,8,Light Novel,Comedy,Romance,Supernatural,,,,,,29,2,8,12,24,22,5,15,,,,,TV · Finished,,True,2012.0,4,https://anilist.co/manga/95265/Nisemonogatari-Anime-Complete-Guidebook/
0,Kamisama no Inai Nichiyoubi,神さまのいない日曜日,,"Kaminai
The Sunday without God
วันอาทิตย์ที่ไม่มีพระเจ้า",Light Novel,43,9,Finished,"Jan 20, 2010",2010,"May 20, 2014",,71,418,5,Original,Fantasy,Mystery,,Female Protagonist,Philosophy,Post-Apocalyptic,,,5,1,5,1,13,7,10,4,#21 Most Popular 2010,21.0,,,TV · Finished,Manga · Finished,True,2013.0,4,https://anilist.co/manga/66567/Kamisama-no-Inai-Nichiyoubi/
0,Maou no Hajimekata,魔王の始め方,,ตำนานปฐมบทจอมมาร,Light Novel,,,Releasing,"Feb 3, 2015",2015,,52,63,417,6,Original,Action,Adventure,Ecchi,,,,3,,2,6,7,8,13,5,8,3,,,,,Manga · Releasing,,False,,3,https://anilist.co/manga/86431/Maou-no-Hajimekata/
0,"Mezametara Saikyou Soubi to Uchuusen-mochi datta no de, Ikkodate Mezashite Youhei Toshite Jiyuu ni Ikitai",目覚めたら最強装備と宇宙船持ちだったので、一戸建て目指して傭兵として自由に生きたい,Reborn as a Space Mercenary: I Woke Up Piloting the Strongest Starship!,"When I Woke Up, I Got the Strongest Equipment and a Spaceship, so I Went and Became a Mercenary in Order to Live as I Please While Aiming for a Detached House",Light Novel,,,Releasing,"Jul 10, 2019",2019,,61,76,413,10,Original,Action,Comedy,Drama,,,,,,,3,4,4,18,16,12,9,,,,,Manga · Releasing,,False,,15,https://anilist.co/manga/116552/Mezametara-Saikyou-Soubi-to-Uchuusenmochi-datta-no-de-Ikkodate-Mezashite-Youhei-Toshite-Jiyuu-ni-Ikitai/
0,Maria-sama ga Miteru,マリア様がみてる,,"Rosen unter Marias Obhut
The Virgin Mary is Watching
Maria-sama Is Watching
Marimite",Light Novel,306,37,Finished,"Apr 24, 1998",1998,"Apr 28, 2012",,77,414,8,Original,Comedy,Drama,Romance,,,,,,,5,2,3,7,13,9,9,#3 Most Popular 1998,3.0,,,Manga · Finished,TV · Finished,True,2004.0,3,https://anilist.co/manga/34177/Mariasama-ga-Miteru/
0,BNA ZERO: Massara ni Narenai Kemono-tachi,BNA ZERO ビー・エヌ・エー・ゼロ　まっさらになれない獣たち,,"The Animals That Can't Be Brand New
BNA ZERO",Light Novel,6,1,Finished,"Apr 23, 2020",2020,,,76,413,6,Original,Action,Drama,,,,,,,,,1,3,5,1,3,7,#29 Most Popular 2020,29.0,,,Manga · Finished,ONA · Finished,True,2020.0,6,https://anilist.co/manga/117738/BNA-ZERO-Massara-ni-Narenai-Kemonotachi/
0,Seikoku no Dragonar,星刻の竜骑士,,"Seikoku no Ryuukishi
Dragonar Academy
อัศวินมือใหม่มังกรป้ายแดง",Light Novel,178,20,Finished,"Jun 25, 2010",2010,"Nov 25, 2015",55,67,412,4,Original,Comedy,Ecchi,Fantasy,,,,1,1,1,3,7,12,13,14,4,4,#20 Highest Rated 2010,20.0,#22 Most Popular 2010,22.0,Manga · Finished,TV · Finished,True,2014.0,3,https://anilist.co/manga/56742/Seikoku-no-Dragonar/
0,Isekai Meikyuu no Saishinbu wo Mezasou,異世界迷宮の最深部を目指そう,DUNGEON DIVE: Aim for the Deepest Level,"Let's Aim for the Deepest Part of the Otherworldly Labyrinth
Aim the Deepest Part of the Different World Labyrinth
ทะลุมิติพิชิตดันเจี้ยนนรก",Light Novel,,,Releasing,"Oct 19, 2012",2012,,,69,411,10,Original,Action,Adventure,Drama,,,,1,1,,3,1,7,8,10,7,2,,,,,Manga · Releasing,,False,,6,https://anilist.co/manga/86458/Isekai-Meikyuu-no-Saishinbu-wo-Mezasou/
0,"Kinou no Haru de, Kimi wo Matsu",きのうの春で、君を待つ,Wait For Me Yesterday in Spring,,Light Novel,7,1,Finished,"Apr 17, 2020",2020,,,81,409,12,Original,Drama,Mystery,Romance,Male Protagonist,Time Manipulation,Achronological Order,,,1,,1,4,7,9,10,11,#30 Most Popular 2020,30.0,,,,,False,,7,https://anilist.co/manga/140287/Kinou-no-Haru-de-Kimi-wo-Matsu/
0,Usotsuki Mii-kun to Kowareta Maa-chan,嘘つきみーくんと壊れたまーちゃん,,Lying Mii-kun and Broken Maa-chan,Light Novel,61,11,Finished,"Jun 10, 2007",2007,"Jun 9, 2017",,75,407,1,Original,Mystery,Psychological,Romance,Male Protagonist,Denpa,Memory Manipulation,,,,,3,6,16,9,5,6,#18 Most Popular 2007,18.0,,,Manga · Finished,,False,,5,https://anilist.co/manga/54190/Usotsuki-Miikun-to-Kowareta-Maachan/
0,Sono Mono. Nochi ni...,その者。のちに…,That Person. Later on ...,,Light Novel,,,Releasing,"Aug 15, 2016",2016,,60,70,406,7,Original,Action,Fantasy,,,,,1,1,4,5,3,19,16,13,14,12,,,,,Manga · Cancelled,Manga · Releasing,False,,4,https://anilist.co/manga/99484/Sono-Mono-Nochi-ni/
0,Ousama no Proposal,王様のプロポーズ,King's Proposal,"King Propose
สาบานรักราชันจอมเวท",Light Novel,,,Releasing,"Sep 18, 2021",2021,,,81,405,19,Original,Action,Drama,Fantasy,Witch,Dissociative Identities,Male Protagonist,,,1,,,,6,8,7,5,#10 Most Popular 2021,10.0,,,Manga · Not Yet Released,,False,,3,https://anilist.co/manga/138756/Ousama-no-Proposal/
0,Kingdom Hearts,キングダムハーツ,,KH,Light Novel,,2,Finished,"Jun 30, 2005",2005,"Jul 29, 2005",60,70,402,4,Video Game,Adventure,Comedy,Drama,,,,,1,3,2,15,10,20,17,14,14,#7 Highest Rated 2005,7.0,#4 Most Popular 2005,4.0,Light Novel · Finished,Light Novel · Finished,False,,2,https://anilist.co/manga/52830/Kingdom-Hearts/
0,"Dr. STONE: Hoshi no Yume, Chi no Uta",Dr. STONE 星の夢、地の歌,,"Dr. Stone Star's Dream, Earth's Song",Light Novel,2,1,Finished,"Feb 4, 2019",2019,,,83,403,14,,Adventure,Sci-Fi,,,,,,,1,,,,2,6,5,4,,,,,Manga · Finished,,False,,8,https://anilist.co/manga/107307/Dr-STONE-Hoshi-no-Yume-Chi-no-Uta/
0,Love Live! School idol diary: Kousaka Honoka,ラブライブ！ School idol diary ～高坂穂乃果～,,,Light Novel,7,1,Finished,"May 30, 2013",2013,,59,73,400,11,Multimedia Project,Music,Slice of Life,,,,,1,1,,2,7,5,10,18,14,10,,,,,Manga · Hiatus,Light Novel · Finished,True,2013.0,7,https://anilist.co/manga/85868/Love-Live-School-idol-diary-Kousaka-Honoka/
0,Ookami-san to Shichinin no Nakama-tachi,オオカミさんと七人の仲間たち,,"Ookami-san to Shichinin no Chuugen-tachi
Ookami-san and the Seven Friends",Light Novel,,13,Finished,"Aug 10, 2006",2006,"Apr 8, 2017",,61,399,4,Original,Comedy,Drama,Romance,,,,,5,,2,1,5,6,4,2,3,#12 Most Popular 2006,12.0,,,TV · Finished,Manga · Finished,True,2010.0,5,https://anilist.co/manga/49348/Ookamisan-to-Shichinin-no-Nakamatachi/
0,NARUTO: Konoha Shinden - Yukemuri Ninpouchou,NARUTO 木ノ葉新伝 湯煙忍法帖,,NARUTO Konoha New Legend,Light Novel,7,1,Finished,"Aug 4, 2016",2016,,58,70,399,11,Manga,Action,,,,,,2,1,1,1,6,10,19,18,5,8,,,,,TV · Releasing,Manga · Releasing,True,2017.0,6,https://anilist.co/manga/97219/NARUTO-Konoha-Shinden--Yukemuri-Ninpouchou/
